model,fold,bin,mean_predicted,observed_rate,n
rolling_beta_w30,validation_2023_2024,8,0.85,0.9333333333333333,15
rolling_beta_w30,validation_2023_2024,9,0.9334239130434783,0.9565217391304348,23
rolling_beta_w30,validation_2023_2024,4,0.4375,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.53125,0.0,1
rolling_beta_w30,validation_2023_2024,6,0.65625,0.8,5
rolling_beta_w30,validation_2023_2024,7,0.75,0.75,4
rolling_beta_w30,validation_2023_2024,8,0.84765625,0.6875,16
rolling_beta_w30,validation_2023_2024,9,0.9320652173913043,0.9565217391304348,23
rolling_beta_w30,validation_2023_2024,4,0.46875,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.546875,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.6640625,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7633928571428571,0.8571428571428571,7
rolling_beta_w30,validation_2023_2024,8,0.8533653846153846,1.0,13
rolling_beta_w30,validation_2023_2024,9,0.9347826086956522,0.9130434782608695,23
rolling_beta_w30,validation_2023_2024,4,0.46875,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.546875,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.66875,1.0,5
rolling_beta_w30,validation_2023_2024,7,0.7760416666666666,1.0,6
rolling_beta_w30,validation_2023_2024,8,0.8549107142857143,0.7857142857142857,14
rolling_beta_w30,validation_2023_2024,9,0.9346590909090909,0.8636363636363636,22
rolling_beta_w30,validation_2023_2024,5,0.53125,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.6640625,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7734375,0.75,8
rolling_beta_w30,validation_2023_2024,8,0.8515625,1.0,12
rolling_beta_w30,validation_2023_2024,9,0.9320652173913043,0.9130434782608695,23
rolling_beta_w30,validation_2023_2024,5,0.53125,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.671875,0.5,4
rolling_beta_w30,validation_2023_2024,7,0.765625,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,8,0.84375,1.0,13
rolling_beta_w30,validation_2023_2024,9,0.9296875,0.8333333333333334,24
rolling_beta_w30,validation_2023_2024,5,0.5416666666666666,0.3333333333333333,3
rolling_beta_w30,validation_2023_2024,6,0.6640625,0.5,4
rolling_beta_w30,validation_2023_2024,7,0.7604166666666666,1.0,6
rolling_beta_w30,validation_2023_2024,8,0.85,0.9333333333333333,15
rolling_beta_w30,validation_2023_2024,9,0.9289772727272727,1.0,22
rolling_beta_w30,validation_2023_2024,5,0.53125,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.6640625,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7604166666666666,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,8,0.8520833333333333,0.9333333333333333,15
rolling_beta_w30,validation_2023_2024,9,0.9289772727272727,0.9545454545454546,22
rolling_beta_w30,validation_2023_2024,5,0.5520833333333334,1.0,3
rolling_beta_w30,validation_2023_2024,6,0.6625,0.8,5
rolling_beta_w30,validation_2023_2024,7,0.76875,0.8,5
rolling_beta_w30,validation_2023_2024,8,0.8520833333333333,0.9333333333333333,15
rolling_beta_w30,validation_2023_2024,9,0.9318181818181818,1.0,22
rolling_beta_w30,validation_2023_2024,5,0.546875,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.6614583333333334,0.6666666666666666,6
rolling_beta_w30,validation_2023_2024,7,0.7708333333333334,0.6666666666666666,6
rolling_beta_w30,validation_2023_2024,8,0.859375,0.9285714285714286,14
rolling_beta_w30,validation_2023_2024,9,0.9318181818181818,0.8636363636363636,22
rolling_beta_w30,validation_2023_2024,5,0.546875,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.65625,0.6,5
rolling_beta_w30,validation_2023_2024,7,0.75,0.6666666666666666,6
rolling_beta_w30,validation_2023_2024,8,0.859375,0.875,16
rolling_beta_w30,validation_2023_2024,9,0.9315476190476191,1.0,21
rolling_beta_w30,validation_2023_2024,5,0.5729166666666666,0.3333333333333333,3
rolling_beta_w30,validation_2023_2024,6,0.675,1.0,5
rolling_beta_w30,validation_2023_2024,7,0.75625,1.0,5
rolling_beta_w30,validation_2023_2024,8,0.85546875,0.875,16
rolling_beta_w30,validation_2023_2024,9,0.9315476190476191,0.9523809523809523,21
rolling_beta_w30,validation_2023_2024,5,0.5625,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.671875,0.5,4
rolling_beta_w30,validation_2023_2024,7,0.7552083333333334,1.0,6
rolling_beta_w30,validation_2023_2024,8,0.8520833333333333,0.8666666666666667,15
rolling_beta_w30,validation_2023_2024,9,0.9303977272727273,0.9545454545454546,22
rolling_beta_w30,validation_2023_2024,5,0.5625,1.0,3
rolling_beta_w30,validation_2023_2024,6,0.671875,0.5,4
rolling_beta_w30,validation_2023_2024,7,0.765625,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,8,0.8482142857142857,0.7857142857142857,14
rolling_beta_w30,validation_2023_2024,9,0.9307065217391305,0.9130434782608695,23
rolling_beta_w30,validation_2023_2024,5,0.5833333333333334,0.3333333333333333,3
rolling_beta_w30,validation_2023_2024,6,0.6640625,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7678571428571429,0.5714285714285714,7
rolling_beta_w30,validation_2023_2024,8,0.8465909090909091,0.9090909090909091,11
rolling_beta_w30,validation_2023_2024,9,0.9275,0.92,25
rolling_beta_w30,validation_2023_2024,5,0.5729166666666666,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.66875,0.6,5
rolling_beta_w30,validation_2023_2024,7,0.76875,0.8,5
rolling_beta_w30,validation_2023_2024,8,0.84375,1.0,12
rolling_beta_w30,validation_2023_2024,9,0.925,0.92,25
rolling_beta_w30,validation_2023_2024,5,0.5625,0.3333333333333333,3
rolling_beta_w30,validation_2023_2024,6,0.66875,0.8,5
rolling_beta_w30,validation_2023_2024,7,0.76875,1.0,5
rolling_beta_w30,validation_2023_2024,8,0.8485576923076923,1.0,13
rolling_beta_w30,validation_2023_2024,9,0.92578125,0.9166666666666666,24
rolling_beta_w30,validation_2023_2024,5,0.5520833333333334,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.65625,0.3333333333333333,3
rolling_beta_w30,validation_2023_2024,7,0.7552083333333334,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,8,0.85,1.0,15
rolling_beta_w30,validation_2023_2024,9,0.9266304347826086,0.9130434782608695,23
rolling_beta_w30,validation_2023_2024,5,0.5703125,0.5,4
rolling_beta_w30,validation_2023_2024,6,0.625,0.0,1
rolling_beta_w30,validation_2023_2024,7,0.7455357142857143,0.7142857142857143,7
rolling_beta_w30,validation_2023_2024,8,0.8463541666666666,0.9166666666666666,12
rolling_beta_w30,validation_2023_2024,9,0.9230769230769231,0.9230769230769231,26
rolling_beta_w30,validation_2023_2024,5,0.575,0.4,5
rolling_beta_w30,validation_2023_2024,6,0.6875,1.0,1
rolling_beta_w30,validation_2023_2024,7,0.7589285714285714,0.8571428571428571,7
rolling_beta_w30,validation_2023_2024,8,0.8515625,0.75,12
rolling_beta_w30,validation_2023_2024,9,0.925,0.96,25
rolling_beta_w30,validation_2023_2024,5,0.5625,0.75,4
rolling_beta_w30,validation_2023_2024,6,0.625,0.0,1
rolling_beta_w30,validation_2023_2024,7,0.7534722222222222,0.8888888888888888,9
rolling_beta_w30,validation_2023_2024,8,0.8522727272727273,1.0,11
rolling_beta_w30,validation_2023_2024,9,0.925,1.0,25
rolling_beta_w30,validation_2023_2024,5,0.53125,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.640625,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7589285714285714,0.8571428571428571,7
rolling_beta_w30,validation_2023_2024,8,0.8494318181818182,0.9090909090909091,11
rolling_beta_w30,validation_2023_2024,9,0.9242788461538461,0.9615384615384616,26
rolling_beta_w30,validation_2023_2024,5,0.53125,0.0,2
rolling_beta_w30,validation_2023_2024,6,0.6354166666666666,1.0,3
rolling_beta_w30,validation_2023_2024,7,0.7447916666666666,0.6666666666666666,6
rolling_beta_w30,validation_2023_2024,8,0.84375,0.9285714285714286,14
rolling_beta_w30,validation_2023_2024,9,0.92625,0.96,25
rolling_beta_w30,validation_2023_2024,5,0.515625,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.65625,0.4,5
rolling_beta_w30,validation_2023_2024,7,0.7578125,0.75,4
rolling_beta_w30,validation_2023_2024,8,0.8459821428571429,0.9285714285714286,14
rolling_beta_w30,validation_2023_2024,9,0.92625,0.96,25
rolling_beta_w30,validation_2023_2024,5,0.53125,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.65,0.8,5
rolling_beta_w30,validation_2023_2024,7,0.7578125,0.5,4
rolling_beta_w30,validation_2023_2024,8,0.8482142857142857,0.9285714285714286,14
rolling_beta_w30,validation_2023_2024,9,0.92875,0.92,25
rolling_beta_w30,validation_2023_2024,5,0.515625,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.65625,1.0,5
rolling_beta_w30,validation_2023_2024,7,0.7421875,0.75,4
rolling_beta_w30,validation_2023_2024,8,0.8520833333333333,0.9333333333333333,15
rolling_beta_w30,validation_2023_2024,9,0.9296875,0.9583333333333334,24
rolling_beta_w30,validation_2023_2024,4,0.46875,0.0,1
rolling_beta_w30,validation_2023_2024,5,0.5625,1.0,1
rolling_beta_w30,validation_2023_2024,6,0.671875,0.6666666666666666,6
rolling_beta_w30,validation_2023_2024,7,0.7734375,1.0,4
rolling_beta_w30,validation_2023_2024,8,0.8533653846153846,0.8461538461538461,13
rolling_beta_w30,validation_2023_2024,9,0.92875,0.84,25
rolling_beta_w30,validation_2023_2024,4,0.4375,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.5625,0.0,1
rolling_beta_w30,validation_2023_2024,6,0.675,0.6,5
rolling_beta_w30,validation_2023_2024,7,0.7578125,0.5,4
rolling_beta_w30,validation_2023_2024,8,0.8461538461538461,0.9230769230769231,13
rolling_beta_w30,validation_2023_2024,9,0.9266826923076923,0.8846153846153846,26
rolling_beta_w30,validation_2023_2024,4,0.4375,0.0,1
rolling_beta_w30,validation_2023_2024,5,0.5625,1.0,1
rolling_beta_w30,validation_2023_2024,6,0.6640625,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7552083333333334,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,8,0.8581730769230769,0.9230769230769231,13
rolling_beta_w30,validation_2023_2024,9,0.92625,0.84,25
rolling_beta_w30,validation_2023_2024,4,0.40625,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.59375,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.671875,0.5,2
rolling_beta_w30,validation_2023_2024,7,0.7455357142857143,0.7142857142857143,7
rolling_beta_w30,validation_2023_2024,8,0.8638392857142857,0.8571428571428571,14
rolling_beta_w30,validation_2023_2024,9,0.9270833333333334,1.0,24
rolling_beta_w30,validation_2023_2024,4,0.4375,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.59375,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.6770833333333334,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,7,0.74375,0.4,5
rolling_beta_w30,validation_2023_2024,8,0.8583333333333333,0.9333333333333333,15
rolling_beta_w30,validation_2023_2024,9,0.9283854166666666,0.875,24
rolling_beta_w30,validation_2023_2024,4,0.46875,0.0,1
rolling_beta_w30,validation_2023_2024,5,0.59375,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.6796875,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.75,0.8,5
rolling_beta_w30,validation_2023_2024,8,0.8625,0.8,15
rolling_beta_w30,validation_2023_2024,9,0.9293478260869565,0.9130434782608695,23
rolling_beta_w30,validation_2023_2024,4,0.46875,1.0,1
rolling_beta_w30,validation_2023_2024,5,0.578125,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.671875,0.75,4
rolling_beta_w30,validation_2023_2024,7,0.7421875,0.75,4
rolling_beta_w30,validation_2023_2024,8,0.85546875,0.875,16
rolling_beta_w30,validation_2023_2024,9,0.9334239130434783,0.9130434782608695,23
rolling_beta_w30,validation_2023_2024,5,0.53125,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.6614583333333334,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,7,0.7578125,0.75,4
rolling_beta_w30,validation_2023_2024,8,0.861328125,0.75,16
rolling_beta_w30,validation_2023_2024,9,0.9346590909090909,0.9090909090909091,22
rolling_beta_w30,validation_2023_2024,5,0.53125,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.6614583333333334,0.8333333333333334,6
rolling_beta_w30,validation_2023_2024,7,0.75,1.0,3
rolling_beta_w30,validation_2023_2024,8,0.8576388888888888,0.8888888888888888,18
rolling_beta_w30,validation_2023_2024,9,0.9360119047619048,0.9047619047619048,21
rolling_beta_w30,validation_2023_2024,5,0.53125,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.6666666666666666,0.3333333333333333,6
rolling_beta_w30,validation_2023_2024,7,0.7578125,1.0,4
rolling_beta_w30,validation_2023_2024,8,0.8602941176470589,0.9411764705882353,17
rolling_beta_w30,validation_2023_2024,9,0.9360119047619048,0.8571428571428571,21
rolling_beta_w30,validation_2023_2024,5,0.5625,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,6,0.66875,0.8,5
rolling_beta_w30,validation_2023_2024,7,0.765625,1.0,4
rolling_beta_w30,validation_2023_2024,8,0.859375,0.875,16
rolling_beta_w30,validation_2023_2024,9,0.9332386363636364,0.9545454545454546,22
rolling_beta_w30,validation_2023_2024,5,0.546875,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.65625,0.6,5
rolling_beta_w30,validation_2023_2024,7,0.75625,0.8,5
rolling_beta_w30,validation_2023_2024,8,0.8584558823529411,0.9411764705882353,17
rolling_beta_w30,validation_2023_2024,9,0.9345238095238095,0.9047619047619048,21
rolling_beta_w30,validation_2023_2024,5,0.53125,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.6666666666666666,0.6666666666666666,6
rolling_beta_w30,validation_2023_2024,7,0.7734375,1.0,4
rolling_beta_w30,validation_2023_2024,8,0.8566176470588235,0.8823529411764706,17
rolling_beta_w30,validation_2023_2024,9,0.9330357142857143,0.9523809523809523,21
rolling_beta_w30,validation_2023_2024,5,0.515625,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.65625,0.4,5
rolling_beta_w30,validation_2023_2024,7,0.765625,1.0,6
rolling_beta_w30,validation_2023_2024,8,0.857421875,0.875,16
rolling_beta_w30,validation_2023_2024,9,0.9330357142857143,0.8095238095238095,21
rolling_beta_w30,validation_2023_2024,5,0.546875,1.0,2
rolling_beta_w30,validation_2023_2024,6,0.64375,0.4,5
rolling_beta_w30,validation_2023_2024,7,0.7625,1.0,5
rolling_beta_w30,validation_2023_2024,8,0.8552631578947368,0.8947368421052632,19
rolling_beta_w30,validation_2023_2024,9,0.9375,1.0,19
rolling_beta_w30,validation_2023_2024,5,0.578125,0.5,2
rolling_beta_w30,validation_2023_2024,6,0.6375,0.6,5
rolling_beta_w30,validation_2023_2024,7,0.7625,1.0,5
rolling_beta_w30,validation_2023_2024,8,0.8552631578947368,0.8947368421052632,19
rolling_beta_w30,validation_2023_2024,9,0.9375,0.9473684210526315,19
rolling_beta_w30,validation_2023_2024,5,0.578125,0.0,2
rolling_beta_w30,validation_2023_2024,6,0.63125,0.6,5
rolling_beta_w30,validation_2023_2024,7,0.7625,0.8,5
rolling_beta_w30,validation_2023_2024,8,0.8552631578947368,0.8947368421052632,19
rolling_beta_w30,validation_2023_2024,9,0.9375,0.9473684210526315,19
rolling_beta_w30,validation_2023_2024,5,0.5859375,0.25,4
rolling_beta_w30,validation_2023_2024,6,0.6458333333333334,0.6666666666666666,3
rolling_beta_w30,validation_2023_2024,7,0.7604166666666666,1.0,6
rolling_beta_w30,validation_2023_2024,8,0.853515625,0.875,16
rolling_beta_w30,validation_2023_2024,9,0.9345238095238095,0.9047619047619048,21
rolling_beta_w30,validation_2023_2024,5,0.56875,0.8,5
rolling_beta_w30,validation_2023_2024,6,0.671875,0.5,2
rolling_beta_w30,validation_2023_2024,7,0.7708333333333334,0.5,6
rolling_beta_w30,validation_2023_2024,8,0.8541666666666666,1.0,15
rolling_beta_w30,validation_2023_2024,9,0.9318181818181818,0.8636363636363636,22
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,2
rolling_beta_w90,validation_2023_2024,6,0.6539855072463768,1.0,6
rolling_beta_w90,validation_2023_2024,7,0.7173913043478262,0.0,2
rolling_beta_w90,validation_2023_2024,8,0.859375,1.0,16
rolling_beta_w90,validation_2023_2024,9,0.9307065217391305,0.9166666666666666,24
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,2
rolling_beta_w90,validation_2023_2024,6,0.6557971014492754,0.6666666666666666,6
rolling_beta_w90,validation_2023_2024,7,0.7173913043478262,0.5,2
rolling_beta_w90,validation_2023_2024,8,0.8638107416879796,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9324196597353496,0.9565217391304348,23
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,2
rolling_beta_w90,validation_2023_2024,6,0.6614906832298137,0.8571428571428571,7
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,0.0,1
rolling_beta_w90,validation_2023_2024,8,0.8644501278772379,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9319470699432891,0.9565217391304348,23
rolling_beta_w90,validation_2023_2024,6,0.6509661835748792,0.7777777777777778,9
rolling_beta_w90,validation_2023_2024,7,0.717391304347826,0.0,1
rolling_beta_w90,validation_2023_2024,8,0.8659420289855072,1.0,18
rolling_beta_w90,validation_2023_2024,9,0.9342885375494071,1.0,22
rolling_beta_w90,validation_2023_2024,6,0.6533816425120773,0.3333333333333333,9
rolling_beta_w90,validation_2023_2024,7,0.7065217391304348,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8671497584541064,0.8888888888888888,18
rolling_beta_w90,validation_2023_2024,9,0.9342885375494071,0.8636363636363636,22
rolling_beta_w90,validation_2023_2024,6,0.6497584541062802,0.5555555555555556,9
rolling_beta_w90,validation_2023_2024,7,0.7065217391304348,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8689931350114416,0.8421052631578947,19
rolling_beta_w90,validation_2023_2024,9,0.9353002070393375,1.0,21
rolling_beta_w90,validation_2023_2024,6,0.6497584541062802,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7065217391304348,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.868421052631579,0.8947368421052632,19
rolling_beta_w90,validation_2023_2024,9,0.9358178053830228,0.9047619047619048,21
rolling_beta_w90,validation_2023_2024,6,0.6485507246376812,0.4444444444444444,9
rolling_beta_w90,validation_2023_2024,7,0.717391304347826,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8678489702517163,0.8947368421052632,19
rolling_beta_w90,validation_2023_2024,9,0.934782608695652,0.9047619047619048,21
rolling_beta_w90,validation_2023_2024,6,0.647342995169082,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8678489702517163,0.9473684210526315,19
rolling_beta_w90,validation_2023_2024,9,0.9342650103519667,0.9047619047619048,21
rolling_beta_w90,validation_2023_2024,6,0.6473429951690822,0.7777777777777778,9
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,0.0,1
rolling_beta_w90,validation_2023_2024,8,0.8684782608695653,0.95,20
rolling_beta_w90,validation_2023_2024,9,0.9358695652173914,0.95,20
rolling_beta_w90,validation_2023_2024,6,0.6497584541062802,0.4444444444444444,9
rolling_beta_w90,validation_2023_2024,7,0.717391304347826,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8684782608695653,0.85,20
rolling_beta_w90,validation_2023_2024,9,0.9353260869565216,0.85,20
rolling_beta_w90,validation_2023_2024,6,0.643719806763285,0.5555555555555556,9
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8679347826086957,0.9,20
rolling_beta_w90,validation_2023_2024,9,0.933695652173913,0.9,20
rolling_beta_w90,validation_2023_2024,6,0.643719806763285,0.7777777777777778,9
rolling_beta_w90,validation_2023_2024,7,0.7391304347826086,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8680124223602486,0.6666666666666666,21
rolling_beta_w90,validation_2023_2024,9,0.9353546910755149,0.8947368421052632,19
rolling_beta_w90,validation_2023_2024,6,0.644927536231884,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7391304347826086,0.0,1
rolling_beta_w90,validation_2023_2024,8,0.865424430641822,0.9047619047619048,21
rolling_beta_w90,validation_2023_2024,9,0.9347826086956523,1.0,19
rolling_beta_w90,validation_2023_2024,6,0.644927536231884,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,0.0,1
rolling_beta_w90,validation_2023_2024,8,0.8659420289855072,0.9523809523809523,21
rolling_beta_w90,validation_2023_2024,9,0.9347826086956523,0.8947368421052632,19
rolling_beta_w90,validation_2023_2024,6,0.6461352657004831,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.717391304347826,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8646739130434783,0.95,20
rolling_beta_w90,validation_2023_2024,9,0.9320652173913043,0.95,20
rolling_beta_w90,validation_2023_2024,6,0.6461352657004831,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.717391304347826,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8644164759725399,0.8947368421052632,19
rolling_beta_w90,validation_2023_2024,9,0.9321946169772256,0.8571428571428571,21
rolling_beta_w90,validation_2023_2024,6,0.6461352657004831,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8661327231121281,0.9473684210526315,19
rolling_beta_w90,validation_2023_2024,9,0.9311594202898549,0.9047619047619048,21
rolling_beta_w90,validation_2023_2024,6,0.6461352657004831,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7282608695652174,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8665458937198066,0.8333333333333334,18
rolling_beta_w90,validation_2023_2024,9,0.9288537549407114,1.0,22
rolling_beta_w90,validation_2023_2024,6,0.643719806763285,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7391304347826086,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8638107416879796,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9281663516068052,0.8695652173913043,23
rolling_beta_w90,validation_2023_2024,6,0.643719806763285,0.6666666666666666,9
rolling_beta_w90,validation_2023_2024,7,0.7663043478260869,0.0,2
rolling_beta_w90,validation_2023_2024,8,0.8688858695652174,0.875,16
rolling_beta_w90,validation_2023_2024,9,0.9272211720226843,0.9130434782608695,23
rolling_beta_w90,validation_2023_2024,6,0.643719806763285,0.7777777777777778,9
rolling_beta_w90,validation_2023_2024,7,0.7554347826086957,0.5,2
rolling_beta_w90,validation_2023_2024,8,0.870843989769821,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9288537549407114,0.9090909090909091,22
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6508152173913044,0.75,8
rolling_beta_w90,validation_2023_2024,7,0.75,0.5,2
rolling_beta_w90,validation_2023_2024,8,0.8719806763285025,0.9444444444444444,18
rolling_beta_w90,validation_2023_2024,9,0.9301242236024846,0.9047619047619048,21
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,0.0,1
rolling_beta_w90,validation_2023_2024,6,0.654891304347826,0.75,8
rolling_beta_w90,validation_2023_2024,7,0.7445652173913044,0.5,2
rolling_beta_w90,validation_2023_2024,8,0.8713768115942029,0.8888888888888888,18
rolling_beta_w90,validation_2023_2024,9,0.9290890269151139,1.0,21
rolling_beta_w90,validation_2023_2024,5,0.5869565217391305,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6630434782608696,0.5555555555555556,9
rolling_beta_w90,validation_2023_2024,7,0.782608695652174,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8695652173913044,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9283596837944664,1.0,22
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6582125603864735,0.4444444444444444,9
rolling_beta_w90,validation_2023_2024,7,0.7934782608695652,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.868925831202046,0.9411764705882353,17
rolling_beta_w90,validation_2023_2024,9,0.9298418972332015,1.0,22
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6494565217391305,0.5,8
rolling_beta_w90,validation_2023_2024,7,0.75,0.5,2
rolling_beta_w90,validation_2023_2024,8,0.8695652173913044,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9303359683794468,0.9545454545454546,22
rolling_beta_w90,validation_2023_2024,6,0.6478260869565218,0.9,10
rolling_beta_w90,validation_2023_2024,7,0.7934782608695652,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8668478260869565,0.9375,16
rolling_beta_w90,validation_2023_2024,9,0.9291115311909265,0.9565217391304348,23
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6521739130434783,0.625,8
rolling_beta_w90,validation_2023_2024,7,0.7065217391304348,1.0,1
rolling_beta_w90,validation_2023_2024,8,0.8631713554987213,0.8235294117647058,17
rolling_beta_w90,validation_2023_2024,9,0.9305293005671078,0.9565217391304348,23
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6548913043478262,0.75,8
rolling_beta_w90,validation_2023_2024,7,0.7065217391304348,0.0,1
rolling_beta_w90,validation_2023_2024,8,0.862531969309463,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9310018903591682,0.8695652173913043,23
rolling_beta_w90,validation_2023_2024,5,0.5978260869565217,1.0,1
rolling_beta_w90,validation_2023_2024,6,0.6582125603864735,0.5555555555555556,9
rolling_beta_w90,validation_2023_2024,8,0.8661327231121281,0.9473684210526315,19
rolling_beta_w90,validation_2023_2024,9,0.9347826086956523,0.9523809523809523,21
rolling_beta_w90,validation_2023_2024,6,0.6521739130434783,0.7,10
rolling_beta_w90,validation_2023_2024,8,0.8678489702517163,0.7894736842105263,19
rolling_beta_w90,validation_2023_2024,9,0.9342650103519669,0.9523809523809523,21
rolling_beta_w90,validation_2023_2024,6,0.6532608695652173,0.7,10
rolling_beta_w90,validation_2023_2024,8,0.8644501278772379,1.0,17
rolling_beta_w90,validation_2023_2024,9,0.9310018903591682,1.0,23
rolling_beta_w90,validation_2023_2024,6,0.6521739130434783,0.8,10
rolling_beta_w90,validation_2023_2024,8,0.8650895140664963,0.8235294117647058,17
rolling_beta_w90,validation_2023_2024,9,0.9310018903591682,0.9130434782608695,23
rolling_beta_w90,validation_2023_2024,6,0.6532608695652173,0.7,10
rolling_beta_w90,validation_2023_2024,8,0.8634510869565217,0.8125,16
rolling_beta_w90,validation_2023_2024,9,0.9293478260869565,0.9583333333333334,24
rolling_beta_w90,validation_2023_2024,6,0.6543478260869564,0.6,10
rolling_beta_w90,validation_2023_2024,8,0.8644501278772379,0.8823529411764706,17
rolling_beta_w90,validation_2023_2024,9,0.9305293005671078,0.9130434782608695,23
