scope,position,digit,count,proportion,chi2,p_value,q_value,reject_fdr_05
Giải nhì,5,2,1444,0.10179049767376286,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,3,1407,0.09918229240095869,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,4,1425,0.10045114902016072,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,5,1372,0.09671507119695474,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,6,1404,0.09897081629775835,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,7,1440,0.10150852953616242,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,8,1426,0.10052164105456084,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,9,1421,0.10016918088256027,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải ba,1,0,4209,0.09890032426335824,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,1,4301,0.1010620799849617,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,2,4279,0.10054513839936087,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,3,4205,0.09880633488415809,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,4,4253,0.0999342074345599,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,5,4165,0.09786644109215659,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,6,4359,0.10242492598336388,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,7,4215,0.09904130833215846,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,8,4261,0.10012218619296019,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,1,9,4311,0.10129705343296208,7.282673057944452,0.6077149738951004,0.9618173720989114,False
Giải ba,2,0,4221,0.09918229240095869,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,1,4256,0.10000469946896001,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,2,4280,0.1005686357441609,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,3,4212,0.09897081629775835,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,4,4215,0.09904130833215846,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,5,4343,0.10204896846656328,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,6,4204,0.09878283753935806,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,7,4249,0.09984021805535974,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,8,4326,0.10164951360496263,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,2,9,4252,0.09991071008975985,4.853517552516566,0.8468859253858949,0.9618173720989114,False
Giải ba,3,0,4128,0.0969970393345552,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,1,4245,0.09974622867615959,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,2,4305,0.10115606936416185,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,3,4180,0.09821890126415715,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,4,4243,0.09969923398655951,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,5,4371,0.10270689412096433,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,6,4241,0.09965223929695945,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,7,4244,0.09972273133135956,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,8,4288,0.10075661450256121,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,3,9,4313,0.10134404812256215,10.037501762300858,0.3474577723231777,0.7335219637933751,False
Giải ba,4,0,4219,0.09913529771135862,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,1,4282,0.10061563043376098,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,2,4222,0.09920578974575874,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,3,4264,0.1001926782273603,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,4,4331,0.10176700032896283,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,5,4261,0.10012218619296019,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,6,4208,0.0988768269185582,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,7,4311,0.10129705343296208,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,8,4283,0.10063912777856102,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,4,9,4177,0.09814840922975704,4.984632736500775,0.8356457993334496,0.9618173720989114,False
Giải ba,5,0,4346,0.10211946050096339,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,1,4222,0.09920578974575874,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,2,4186,0.09835988533295738,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,3,4338,0.10193148174256308,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,4,4173,0.09805441985055689,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,5,4237,0.09955824991775929,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,6,4218,0.09911180036655858,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,7,4328,0.10169650829456271,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,8,4182,0.09826589595375723,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải ba,5,9,4328,0.10169650829456271,10.671930071901876,0.2988683102442696,0.7335219637933751,False
Giải tư,1,0,2865,0.10097983927816157,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,1,2845,0.10027491893416043,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,2,3028,0.10672494008177076,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,3,2865,0.10097983927816157,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,4,2876,0.1013675454673622,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,5,2672,0.09417735795855069,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,6,2835,0.09992245876215988,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,7,2843,0.10020442689976032,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,1,8,2809,0.09900606231495841,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
